code,current,name,name_short,gender,function,country,nationality,nationality_code,height,weight,disciplines,events,birth_date
1945317,True,BARTRAM Jocelyn,BARTRAM J,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Hockey'],['Women'],1993-05-04
1945320,True,BELTZ Joshua,BELTZ J,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Hockey'],['Men'],1995-04-24
1945322,True,NOBBS Kaitlin,NOBBS K,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Hockey'],['Women'],1997-09-24
1945323,True,SOMERVILLE Karri,SOMERVILLE K,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Hockey'],['Women'],1999-04-07
1945324,True,WILLOTT Ky,WILLOTT K,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Hockey'],['Men'],2001-03-15
1945325,True,SHARP Lachlan,SHARP L,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Hockey'],['Men'],1997-07-02
1945328,True,BROOKS Maddison,BROOKS M,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Hockey'],['Women'],2004-09-23
1945329,True,WILLIAMS Mariah,WILLIAMS M,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Hockey'],['Women'],1995-05-31
1945330,True,DAWSON Matthew,DAWSON M,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Hockey'],['Men'],1994-04-27
1945331,True,EPHRAUMS Nathan,EPHRAUMS N,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Hockey'],['Men'],1999-06-09
1945332,True,SQUIBB Penny,SQUIBB P,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Hockey'],['Women'],1993-02-09
1945334,True,GREINER Rebecca,GREINER R,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Hockey'],['Women'],1999-06-13
1945336,True,TAYLOR Renee,TAYLOR R,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Hockey'],['Women'],1996-09-28
1945338,True,KERSHAW Stephanie,KERSHAW S,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Hockey'],['Women'],1995-04-19
1945339,True,STEWART Tatum,STEWART T,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Hockey'],['Women'],2002-02-22
1945341,True,BRAND Tim,BRAND T,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Hockey'],['Men'],1998-11-29
1945342,True,CRAIG Thomas,CRAIG T,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Hockey'],['Men'],1995-09-03
1945343,True,WICKHAM Tom,WICKHAM T,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Hockey'],['Men'],1990-05-26
1945370,True,LEGARTH Hamish,LEGARTH H,Male,Athlete,New Zealand,New Zealand,NZL,0.0,0.0,['Canoe Sprint'],"[Men's Kayak Double 500m, Men's Kayak Four 500m]",1999-08-16
1945374,True,MATEHAERE Lucy,MATEHAERE L,Female,Athlete,New Zealand,New Zealand,NZL,0.0,0.0,['Canoe Sprint'],[Women's Kayak Double 500m],2000-08-05
1945375,True,VAUGHAN Tara,VAUGHAN T,Female,Athlete,New Zealand,New Zealand,NZL,0.0,0.0,['Canoe Sprint'],[Women's Kayak Four 500m],2003-12-28
1945376,True,BROWN Max,BROWN M,Male,Athlete,New Zealand,New Zealand,NZL,0.0,0.0,['Canoe Sprint'],"[Men's Canoe Double 500m, Men's Kayak Four 500m]",1995-04-09
1945377,True,FISHER Aimee,FISHER A,Female,Athlete,New Zealand,New Zealand,NZL,0.0,0.0,['Canoe Sprint'],"[Women's Kayak Single 500m, Women's Kayak Double 500m]",1995-01-24
1945378,True,HOSKIN Alicia,HOSKIN A,Female,Athlete,New Zealand,New Zealand,NZL,0.0,0.0,['Canoe Sprint'],"[Women's Kayak Double 500m, Women's Kayak Four 500m]",2000-02-06
1945381,True,JONES Luuka,JONES L,Female,Athlete,New Zealand,New Zealand,NZL,0.0,0.0,['Canoe Slalom'],"[Women's Kayak Single, Women's Kayak Cross]",1988-10-18
1945383,True,CARRINGTON Lisa,CARRINGTON L,Female,Athlete,New Zealand,New Zealand,NZL,0.0,0.0,['Canoe Sprint'],"[Women's Kayak Single 500m, Women's Kayak Double 500m, Women's Kayak Four 500m]",1989-06-23
1945385,True,CLANCY Grant,CLANCY G,Male,Athlete,New Zealand,New Zealand,NZL,0.0,0.0,['Canoe Sprint'],"[Men's Canoe Double 500m, Men's Kayak Four 500m]",2001-07-15
1945386,True,BUTCHER Finn,BUTCHER F,Male,Athlete,New Zealand,New Zealand,NZL,0.0,0.0,['Canoe Slalom'],"[Men's Kayak Single, Men's Kayak Cross]",1995-03-17
1945392,True,BRETT Olivia,BRETT O,Female,Athlete,New Zealand,New Zealand,NZL,0.0,0.0,['Canoe Sprint'],[Women's Kayak Four 500m],2001-06-18
1945395,True,IMRIE Kurtis,IMRIE K,Male,Athlete,New Zealand,New Zealand,NZL,0.0,0.0,['Canoe Sprint'],"[Men's Kayak Double 500m, Men's Kayak Four 500m]",1996-01-28
1945514,True,COUGHLAN Aoife,COUGHLAN A,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Judo'],['Women -70 kg'],1995-10-13
1945517,True,KATZ Joshua,KATZ J,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Judo'],['Men -60 kg'],1997-12-29
1945518,True,HAECKER Katharina,HAECKER K,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Judo'],['Women -63 kg'],1992-07-31
1945570,True,JANSE van RENSBURG Genevieve,JANSE van RENSBURG,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Modern Pentathlon'],[Women's Individual],2004-03-24
1945581,True,HENDERSON Rebecca,HENDERSON R,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Cycling Mountain Bike'],[Women's Cross-country],1991-09-27
1945585,True,GUBECKA Chelsea,GUBECKA C,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Marathon Swimming'],[Women's 10km],1998-09-08
1945586,True,LEE Kyle,LEE K,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Marathon Swimming'],[Men's 10km],2002-02-23
1945588,True,JOHNSON Moesha,JOHNSON M,Female,Athlete,Australia,Australia,AUS,0.0,0.0,"['Marathon Swimming', 'Swimming']","[Women's 10km, Women's 1500m Freestyle]",1997-09-19
1945589,True,SLOMAN Nick,SLOMAN N,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Marathon Swimming'],[Men's 10km],1997-10-30
1945604,True,EPENISA Feofaaki,EPENISA F,Female,Athlete,Tonga,Tonga,TGA,168.0,0.0,['Boxing'],[Women's 60kg],1996-04-02
1945630,True,KHONGWATMAI Phachara,KHONGWATMAI P,Male,Athlete,Thailand,Thailand,THA,183.0,0.0,['Golf'],[Men's Individual Stroke Play],1999-05-03
1945638,True,HILL Alex,HILL A,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Men's Four],1993-03-11
1945639,True,PURNELL Alex,PURNELL A,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Men's Eight],1995-01-30
1945641,True,BATEMAN Amanda,BATEMAN A,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Women's Double Sculls],1996-07-03
1945642,True,DAWSON Angus,DAWSON A,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Men's Eight],2000-10-30
1945643,True,WIDDICOMBE Angus,WIDDICOMBE A,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Men's Eight],1994-08-31
1945644,True,McINTYRE Annabelle,McINTYRE A,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Women's Pair],1996-09-12
1945646,True,CANHAM Ben,CANHAM B,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Men's Eight],1997-06-28
1945647,True,COX Bronwyn,COX B,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Women's Eight],1997-04-19
1945648,True,CRONIN Caitlin,CRONIN C,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Women's Quadruple Sculls],1995-03-22
1945655,True,HAMILTON Fergus,HAMILTON F,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Men's Four],2000-01-29
1945658,True,ROWE Georgie,ROWE G,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Women's Eight],1992-11-13
1945659,True,PATTEN Giorgia,PATTEN G,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Women's Eight],1998-12-12
1945661,True,HUDSON Harriet,HUDSON H,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Women's Double Sculls],1998-01-23
1945663,True,VERBUNT Hayley,VERBUNT H,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Women's Eight],2002-12-18
1945665,True,HARGREAVES Jack,HARGREAVES J,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Men's Eight],1993-07-24
1945667,True,SWICK Jacqui,SWICK J,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Women's Eight],2002-05-31
1945668,True,ROBERTSON Jack,ROBERTSON J,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Men's Four],1998-01-23
1945669,True,MITCHELL Jean,MITCHELL J,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Women's Four],1999-12-17
1945670,True,MORRISON Jess,MORRISON J,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Women's Pair],1992-05-18
1945671,True,O'BRIEN Jack,O'BRIEN J,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Men's Eight],1998-03-01
1945672,True,HICKS Joshua,HICKS J,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Men's Eight],1991-04-29
1945674,True,WERRY Katrina,WERRY K,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Women's Eight],1993-10-10
1945675,True,BRODIE Kendall,BRODIE K,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Men's Eight],1991-11-21
1945676,True,GOURLEY Laura,GOURLEY L,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Women's Quadruple Sculls],2002-05-28
1945677,True,ALTON Lily,ALTON L,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Women's Four],1998-09-29
1945678,True,STEPHAN Lucy,STEPHAN L,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Women's Eight],1991-12-10
1945681,True,GOODMAN Molly,GOODMAN M,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Women's Four],1993-02-19
1945682,True,ALDERSEY Olympia,ALDERSEY O,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Women's Four],1992-07-26
1945684,True,BARR Paige,BARR P,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Women's Eight],2001-05-31
1945685,True,HOLT Patrick,HOLT P,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Men's Pair],1999-04-15
1945686,True,THOMPSON Ria,THOMPSON R,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Women's Quadruple Sculls],1997-11-03
1945688,True,MEREDITH Rowena,MEREDITH R,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Women's Quadruple Sculls],1995-04-27
1945690,True,HAWE Sarah,HAWE S,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Women's Eight],1987-07-23
1945692,True,KEENAN Simon,KEENAN S,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Men's Pair],1992-10-08
1945693,True,TURRIN Spencer,TURRIN S,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Men's Eight],1991-08-29
1945694,True,RIGNEY Tara,RIGNEY T,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],[Women's Single Sculls],1999-03-30
1945695,True,MASTERS Timothy,MASTERS T,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Rowing'],"[Men's Eight, Men's Four]",1992-01-02
1945701,True,THITIKUL Atthaya,THITIKUL A,Female,Athlete,Thailand,Thailand,THA,162.0,0.0,['Golf'],[Women's Individual Stroke Play],2003-02-20
1945736,True,MATSUDA Shoi,MATSUDA S,Male,Alternate Athlete,Japan,Japan,JPN,0.0,0.0,['Cycling Track'],[Men's Team Pursuit],1999-09-13
1945737,True,IMAMURA Shunsuke,IMAMURA S,Male,Athlete,Japan,Japan,JPN,0.0,0.0,['Cycling Track'],"[Men's Madison, Men's Omnium, Men's Team Pursuit]",1998-02-14
1945738,True,OTA Kaiya,OTA K,Male,Athlete,Japan,Japan,JPN,0.0,0.0,['Cycling Track'],"[Men's Keirin, Men's Sprint, Men's Team Sprint]",1999-07-27
1945739,True,KAKITA Maho,KAKITA M,Female,Athlete,Japan,Japan,JPN,0.0,0.0,['Cycling Track'],"[Women's Madison, Women's Team Pursuit]",2004-12-14
1945740,True,IKEDA Mizuki,IKEDA M,Female,Athlete,Japan,Japan,JPN,0.0,0.0,['Cycling Track'],"[Women's Madison, Women's Team Pursuit]",2004-08-06
1945742,True,UCHINO Tsuyaka,UCHINO T,Female,Athlete,Japan,Japan,JPN,0.0,0.0,['Cycling Track'],"[Women's Madison, Women's Omnium, Women's Team Pursuit]",2002-01-13
1945743,True,SATO Mina,SATO M,Female,Athlete,Japan,Japan,JPN,0.0,0.0,['Cycling Track'],"[Women's Keirin, Women's Sprint]",1998-12-07
1945744,True,NAKANO Shinji,NAKANO S,Male,Athlete,Japan,Japan,JPN,0.0,0.0,['Cycling Track'],"[Men's Keirin, Men's Team Pursuit, Men's Sprint, Men's Team Sprint]",1999-06-08
1945746,True,OBARA Yuta,OBARA Y,Male,Athlete,Japan,Japan,JPN,0.0,0.0,['Cycling Track'],"[Men's Keirin, Men's Sprint, Men's Team Sprint]",1996-02-29
1945747,True,UMEKAWA Fuko,UMEKAWA F,Female,Alternate Athlete,Japan,Japan,JPN,0.0,0.0,['Cycling Track'],[Women's Team Pursuit],1991-03-01
1945748,True,OHTA Riyu,OHTA R,Female,Athlete,Japan,Japan,JPN,0.0,0.0,['Cycling Track'],"[Women's Keirin, Women's Sprint]",1994-08-17
1945749,True,KAJIHARA Yumi,KAJIHARA Y,Female,Athlete,Japan,Japan,JPN,0.0,0.0,['Cycling Track'],"[Women's Omnium, Women's Team Pursuit]",1997-04-10
1945750,True,HASHIMOTO Eiya,HASHIMOTO E,Male,Athlete,Japan,Japan,JPN,0.0,0.0,['Cycling Track'],"[Men's Madison, Men's Team Pursuit]",1993-12-15
1945751,True,KUBOKI Kazushige,KUBOKI K,Male,Athlete,Japan,Japan,JPN,0.0,0.0,['Cycling Track'],"[Men's Madison, Men's Omnium, Men's Team Pursuit]",1989-06-06
1945752,True,NAGASAKO Yoshitaku,NAGASAKO Y,Male,Athlete,Japan,Japan,JPN,0.0,0.0,['Cycling Track'],[Men's Team Sprint],1993-09-16
1945759,True,ARASHIRO Yukiya,ARASHIRO Y,Male,Athlete,Japan,Japan,JPN,0.0,0.0,['Cycling Road'],[Men's Road Race],1984-09-22
1945760,True,YONAMINE Eri,YONAMINE E,Female,Athlete,Japan,Japan,JPN,0.0,0.0,['Cycling Road'],[Women's Road Race],1991-04-25
1945766,True,NAKAMURA Rimu,NAKAMURA R,Male,Athlete,Japan,Japan,JPN,0.0,0.0,['Cycling BMX Freestyle'],[Men's Park],2002-02-09
1945767,True,TANNO Kanami,TANNO K,Female,Alternate Athlete,Japan,Japan,JPN,0.0,0.0,['Cycling BMX Racing'],['Women'],2000-07-05
1945772,True,HATAKEYAMA Sae,HATAKEYAMA S,Female,Athlete,Japan,Japan,JPN,0.0,0.0,['Cycling BMX Racing'],['Women'],1999-06-07
1945776,True,KAWAGUCHI Urara,KAWAGUCHI U,Female,Athlete,Japan,Japan,JPN,0.0,0.0,['Cycling Mountain Bike'],[Women's Cross-country],2000-12-05
1945777,True,TAVATANAKIT Patty,TAVATANAKIT P,Female,Athlete,Thailand,Thailand,THA,165.0,0.0,['Golf'],[Women's Individual Stroke Play],1999-10-11
1945836,True,NAKOCI Alowesi,NAKOCI A,Female,Athlete,Fiji,Fiji,FIJ,169.0,70.0,['Rugby Sevens'],['Women'],1991-08-18
1945842,True,van AERT Bernard,van AERT B,Male,Athlete,Indonesia,Indonesia,INA,0.0,0.0,['Cycling Track'],[Men's Omnium],1997-09-08
1945843,True,CAVURU Lavena,CAVURU L,Female,Athlete,Fiji,Fiji,FIJ,165.0,64.0,['Rugby Sevens'],['Women'],1994-06-28
1945860,True,DOWLING Ben,DOWLING B,Male,Athlete,Australia,Australia,AUS,178.0,84.0,['Rugby Sevens'],['Men'],2002-03-05
1945865,True,TERITA Bienne,TERITA B,Female,Athlete,Australia,Australia,AUS,178.0,75.0,['Rugby Sevens'],['Women'],2003-05-16
1945867,True,CLARK Bridget,CLARK B,Female,Athlete,Australia,Australia,AUS,173.0,78.0,['Rugby Sevens'],['Women'],2003-01-16
1945870,True,CASLICK Charlotte,CASLICK C,Female,Athlete,Australia,Australia,AUS,170.0,64.0,['Rugby Sevens'],['Women'],1995-03-09
1945872,True,TOOLE Corey,TOOLE C,Male,Athlete,Australia,Australia,AUS,178.0,85.0,['Rugby Sevens'],['Men'],2000-03-07
1945878,True,ROACHE Dietrich,ROACHE D,Male,Athlete,Australia,Australia,AUS,182.0,92.0,['Rugby Sevens'],['Men'],2001-07-06
1945879,True,du TOIT Dominique,du TOIT D,Female,Athlete,Australia,Australia,AUS,167.0,56.0,['Rugby Sevens'],['Women'],1997-05-19
1945881,True,NATHAN Faith,NATHAN F,Female,Athlete,Australia,Australia,AUS,164.0,62.0,['Rugby Sevens'],['Women'],2000-07-27
1945886,True,SARGEANT Hayden,SARGEANT H,Male,Athlete,Australia,Australia,AUS,175.0,84.0,['Rugby Sevens'],['Men'],1998-03-11
1945888,True,HUTCHISON Henry,HUTCHISON H,Male,Athlete,Australia,Australia,AUS,180.0,85.0,['Rugby Sevens'],['Men'],1997-02-12
1945889,True,PATERSON Henry,PATERSON H,Male,Athlete,Australia,Australia,AUS,190.0,95.0,['Rugby Sevens'],['Men'],1997-02-26
1945891,True,NASSER Isabella,NASSER I,Female,Athlete,Australia,Australia,AUS,174.0,70.0,['Rugby Sevens'],['Women'],2002-06-28
1945896,True,TURNER James,TURNER J,Male,Athlete,Australia,Australia,AUS,187.0,95.0,['Rugby Sevens'],['Men'],1998-08-29
1945904,True,HENWOOD Kahli,HENWOOD K,Female,Athlete,Australia,Australia,AUS,172.0,74.0,['Rugby Sevens'],['Women'],1999-10-01
1945905,True,SHAVE Kaitlin,SHAVE K,Female,Athlete,Australia,Australia,AUS,170.0,72.0,['Rugby Sevens'],['Women'],2001-01-29
1945912,True,LEVI Maddison,LEVI M,Female,Athlete,Australia,Australia,AUS,183.0,67.0,['Rugby Sevens'],['Women'],2002-04-27
1945914,True,NAWAQANITAWASE Mark,NAWAQANITAWASE M,Male,Athlete,Australia,Australia,AUS,191.0,100.0,['Rugby Sevens'],['Men'],2000-09-11
1945915,True,GONZALEZ Matthew,GONZALEZ M,Male,Athlete,Australia,Australia,AUS,176.0,85.0,['Rugby Sevens'],['Men'],1994-06-01
1945916,True,LONGBOTTOM Maurice,LONGBOTTOM M,Male,Athlete,Australia,Australia,AUS,170.0,70.0,['Rugby Sevens'],['Men'],1995-01-30
1945921,True,LAWSON Nathan,LAWSON N,Male,Athlete,Australia,Australia,AUS,188.0,94.0,['Rugby Sevens'],['Men'],1999-01-23
1945922,True,MALOUF Nick,MALOUF N,Male,Athlete,Australia,Australia,AUS,190.0,95.0,['Rugby Sevens'],['Men'],1993-03-19
1945927,True,PAKI Sariah,PAKI S,Female,Athlete,Australia,Australia,AUS,172.0,65.0,['Rugby Sevens'],['Women'],2001-10-12
1945928,True,SMALE Sharni,SMALE S,Female,Athlete,Australia,Australia,AUS,167.0,76.0,['Rugby Sevens'],['Women'],1988-03-02
1945932,True,LEVI Teagan,LEVI T,Female,Athlete,Australia,Australia,AUS,173.0,66.0,['Rugby Sevens'],['Women'],2003-08-14
1945935,True,HINDS Tia,HINDS T,Female,Athlete,Australia,Australia,AUS,174.0,68.0,['Rugby Sevens'],['Women'],2002-05-11
1945959,True,BASSIL Ray,BASSIL R,Female,Athlete,Lebanon,Lebanon,LBN,0.0,0.0,['Shooting'],['Trap Women'],1988-10-20
1945968,True,TRUSHKINA Yuliya,TRUSHKINA Y,Female,Athlete,AIN,Belarus,BLR,0.0,0.0,['Canoe Sprint'],[Women's Canoe Single 200m],2002-10-23
1945972,True,WHITEHEAD Breiana,WHITEHEAD B,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Sailing'],[Women's Kite],2000-07-01
1945973,True,LIDDELL Brin,LIDDELL B,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Sailing'],['Mixed Multihull'],2002-02-27
1945975,True,NICHOLAS Conor,NICHOLAS C,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Sailing'],['Mixed Dinghy'],1998-01-24
1945979,True,HASELDINE Evie,HASELDINE E,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Sailing'],[Women's Skiff],2003-05-27
1945982,True,MORRIS Grae,MORRIS G,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Sailing'],[Men's Windsurfing],2003-10-16
1945986,True,COLLEY Jim,COLLEY J,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Sailing'],[Men's Skiff],1997-09-08
1945990,True,WEARN Matt,WEARN M,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Sailing'],[Men's Dinghy],1995-09-30
1945992,True,JERWOOD Nia,JERWOOD N,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Sailing'],['Mixed Dinghy'],1998-01-17
1945993,True,PRICE Olivia,PRICE O,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Sailing'],[Women's Skiff],1992-08-02
1945994,True,BROWN Rhiannan,BROWN R,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Sailing'],['Mixed Multihull'],2002-12-13
1945999,True,CONNOR Shaun,CONNOR S,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Sailing'],[Men's Skiff],1998-06-22
1946002,True,THOMSON Zoe,THOMSON Z,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Sailing'],[Women's Dinghy],1998-04-02
1946009,True,AOUN Laetitia,AOUN L,Female,Athlete,Lebanon,Lebanon,LBN,0.0,0.0,['Taekwondo'],['Women -57kg'],2001-04-14
1946064,True,TREW Arisa,TREW A,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Skateboarding'],[Women's Park],2010-05-12
1946067,True,COVELL Chloe,COVELL C,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Skateboarding'],[Women's Street],2010-02-08
1946072,True,POWELL Haylie,POWELL H,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Skateboarding'],[Women's Street],2006-03-07
1946073,True,WILSON Keefer,WILSON K,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Skateboarding'],[Men's Park],2007-05-10
1946074,True,PALMER Keegan,PALMER K,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Skateboarding'],[Men's Park],2003-03-13
1946075,True,WOOLLEY Kieran,WOOLLEY K,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Skateboarding'],[Men's Park],2003-11-20
1946076,True,LOVELACE Liv,LOVELACE L,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Skateboarding'],[Women's Street],2003-12-26
1946080,True,TREW Ruby,TREW R,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Skateboarding'],[Women's Park],2008-11-24
1946081,True,O'NEILL Shane,O'NEILL S,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Skateboarding'],[Men's Street],1990-01-03
1946128,True,EWING Ethan,EWING E,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Surfing'],['Men'],1998-09-02
1946129,True,ROBINSON Jack,ROBINSON J,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Surfing'],['Men'],1997-12-27
1946132,True,PICKLUM Molly,PICKLUM M,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Surfing'],['Women'],2002-11-26
1946137,True,WRIGHT Tyler,WRIGHT T,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Surfing'],['Women'],1994-03-31
1946143,True,CONNOR Abbey Lee,CONNOR AL,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Swimming'],[Women's 200m Butterfly],2005-04-21
1946146,True,PERKINS Alexandria,PERKINS A,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Swimming'],"[Women's 100m Butterfly, Women's 4 x 100m Medley Relay]",2000-07-27
1946150,True,TITMUS Ariarne,TITMUS A,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Swimming'],"[Women's 200m Freestyle, Women's 400m Freestyle, Women's 4 x 200m Freestyle Relay, Women's 800m Freestyle]",2000-09-07
1946153,True,ARMBRUSTER Ben,ARMBRUSTER B,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Swimming'],"[Men's 100m Butterfly, Men's 4 x 100m Medley Relay, Men's 50m Freestyle]",2002-05-10
1946155,True,WOODWARD Bradley,WOODWARD B,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Swimming'],"[Men's 100m Backstroke, Men's 200m Backstroke]",1998-07-05
1946156,True,SMITH Brendon,SMITH B,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Swimming'],[Men's 400m Individual Medley],2000-07-04
1946157,True,THROSSELL Brianna,THROSSELL B,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Swimming'],"[Women's 4 x 200m Freestyle Relay, 'Relay Only Athlete']",1996-02-10
1946159,True,CAMPBELL Bronte,CAMPBELL B,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Swimming'],"[Women's 4 x 100m Freestyle Relay, 'Relay Only Athlete']",1994-05-14
1946161,True,McEVOY Cameron,McEVOY C,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Swimming'],[Men's 50m Freestyle],1994-05-13
1946172,True,WINNINGTON Elijah,WINNINGTON E,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Swimming'],"[Men's 400m Freestyle, Men's 4 x 200m Freestyle Relay, Men's 800m Freestyle]",2000-05-05
1946173,True,DEKKERS Elizabeth,DEKKERS E,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Swimming'],[Women's 200m Butterfly],2004-05-06
1946174,True,RAMSAY Ella,RAMSAY E,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Swimming'],"[Women's 200m Breaststroke, Women's 200m Individual Medley, Women's 400m Individual Medley, Women's 4 x 100m Medley Relay]",2004-07-12
1946177,True,McKEON Emma,McKEON E,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Swimming'],"[Women's 100m Butterfly, Women's 4 x 100m Freestyle Relay, Women's 4 x 100m Medley Relay, 'Mixed 4 x 100m Medley Relay']",1994-05-24
1946179,True,SOUTHAM Flynn,SOUTHAM F,Male,Athlete,Australia,Australia,AUS,0.0,0.0,['Swimming'],"[Men's 4 x 100m Freestyle Relay, Men's 4 x 200m Freestyle Relay, 'Relay Only Athlete']",2005-06-05
1946183,True,ANDERSON Iona,ANDERSON I,Female,Athlete,Australia,Australia,AUS,0.0,0.0,['Swimming'],"[Women's 100m Backstroke, Women's 4 x 100m Medley Relay, 'Mixed 4 x 100m Medley Relay']",2005-10-03
